610.82751,0.0,0.0,0.0,38.566,42.485,-1.1571,8.378717,47.243386,2671173.99,1232922.36,0.0,6.243043,0.01386,0.01652,0.00107
611.827653,0.0,0.0,0.0,38.913,42.44,-1.16723,8.378717,47.243389,2671173.99,1232922.69,0.0,6.243043,0.0016,0.01386,-0.00426
612.828355,0.0,0.0,0.0,38.913,42.44,-1.16723,8.378718,47.243391,2671174.06,1232922.92,0.0,6.243043,-5.3E-4,0.01386,-0.00266
613.829011,0.0,0.0,0.076,38.541,42.507,-1.14216,8.37872,47.243395,2671174.21,1232923.36,0.0,6.243043,0.0032,0.01705,-0.00586
614.829046,0.0,0.0,0.079,38.364,42.475,-1.14708,8.378719,47.243396,2671174.13,1232923.47,0.0,6.243043,0.00107,0.01545,-0.00213
615.829166,0.0,0.0,0.082,38.354,42.542,-1.13934,8.378714,47.243399,2671173.75,1232923.8,0.0,6.243043,0.00266,0.01226,-0.00266
616.829629,0.0,0.0,0.078,38.392,42.412,-1.1286,8.378709,47.243405,2671173.36,1232924.47,0.0,6.243043,5.3E-4,0.01705,-0.00373
617.829839,0.0,0.0,0.078,38.49,42.481,-1.14071,8.378709,47.243411,2671173.35,1232925.13,0.0,6.243043,0.00266,0.01599,-0.00426
618.829903,0.0,0.0,0.078,38.583,42.482,-1.14182,8.378714,47.243416,2671173.72,1232925.69,0.0,6.243043,0.0048,0.01332,-0.00373
619.830145,0.0,0.0,0.072,38.36,42.444,-1.13373,8.378719,47.243419,2671174.1,1232926.03,0.0,6.243043,5.3E-4,0.01386,-0.0032
620.830233,0.0,0.0,0.069,38.688,42.458,-1.13243,8.378721,47.243419,2671174.25,1232926.03,0.0,6.243043,0.0016,0.01439,-0.00266
621.83032,0.0,0.0,0.09,38.533,42.352,-1.14528,8.378721,47.24342,2671174.25,1232926.14,0.0,6.243043,0.00373,0.01439,-0.00533
622.830332,0.0,0.0,0.08,38.623,42.471,-1.13614,8.378723,47.243422,2671174.4,1232926.37,0.0,6.243043,0.00266,0.01226,-0.00426
